content_id,feature_name,feature,label
bVXx3,tags= utslipp,2222,3808
bVXx3,tags= bioøkonomi,299,3808
dVvPw,hotness=60,67,4014
dVvPw,lifetime=20,71,4014
dVvPw,Time=8,22,4014
dVvPw,categories=norge,50,4014
dVvPw,tags=internett,2803,4014
dVvPw,tags= hacking,822,4014
dVvPw,tags= it-sikkerhet,980,4014
dVvMB,hotness=40,65,4013
dVvMB,lifetime=20,71,4013
dVvMB,Time=3,17,4013
dVvMB,categories=verden,59,4013
dVvMB,tags=hacking,2739,4013
dVv1J,hotness=40,65,4010
dVv1J,lifetime=20,71,4010
dVv1J,Time=9,23,4010
dVv1J,categories=fotball,41,4010
dVv1J,tags=kristoffer ajer,2927,4010
k58QQ,hotness=20,63,4405
k58QQ,lifetime=40,72,4405
k58QQ,Time=5,19,4405
k58QQ,categories=fotball,41,4405
k58QQ,tags=tromsdalen fotball,3490,4405
k58QQ,tags= tromsø il,2149,4405
gqL05,hotness=30,64,4240
gqL05,lifetime=20,71,4240
gqL05,Time=20,13,4240
gqL05,categories=verden,59,4240
gqL05,tags=london,2981,4240
gqL05,tags= terror,2073,4240
gqvGB,hotness=60,67,4263
gqvGB,lifetime=40,72,4263
gqvGB,Time=19,11,4263
gqvGB,categories=meninger,47,4263
gqvGB,categories= kommentar,25,4263
gqvGB,tags=al jazeera,2367,4263
gqvGB,tags= qatar,1685,4263
jqLdq,hotness=20,63,4362
jqLdq,lifetime=20,71,4362
jqLdq,Time=17,9,4362
jqLdq,categories=fotball,41,4362
jqLdq,tags=,74,4362
k589X,hotness=40,65,4404
k589X,lifetime=60,73,4404
k589X,Time=19,11,4404
k589X,categories=kultur,45,4404
k589X,tags=film,2648,4404
k589X,tags= grøsser,809,4404
k589X,tags= frykt,754,4404
k589X,tags= filmanmeldelse,647,4404
eVzA4,hotness=40,65,4136
eVzA4,lifetime=20,71,4136
eVzA4,Time=10,2,4136
eVzA4,categories=fotball,41,4136
eVzA4,tags=slaget om sørlandet,3342,4136
eVzA4,tags= norges idrettsforbund (nif),1513,4136
eVzA4,tags= ik start,932,4136
jqOe0,hotness=20,63,4366
jqOe0,lifetime=40,72,4366
jqOe0,Time=19,11,4366
jqOe0,categories=meninger,47,4366
jqOe0,categories= debatt,24,4366
jqOe0,tags=,74,4366
k58lQ,hotness=10,62,4407
k58lQ,lifetime=20,71,4407
k58lQ,Time=19,11,4407
k58lQ,categories=personalia,53,4407
k58lQ,tags=nekrolog,3091,4407
jqOWb,hotness=40,65,4365
jqOWb,lifetime=20,71,4365
jqOWb,Time=12,4,4365
jqOWb,categories=fotball,41,4365
jqOWb,tags=brann stadion,2485,4365
jqOWb,tags= brann,346,4365
k58n9,hotness=20,63,4408
k58n9,lifetime=20,71,4408
k58n9,Time=11,3,4408
k58n9,categories=norge,50,4408
k58n9,tags=,74,4408
lqMM3,hotness=40,65,4685
lqMM3,lifetime=60,73,4685
lqMM3,Time=7,21,4685
lqMM3,categories=andreidretter,34,4685
lqMM3,tags=mosjon,3070,4685
lqMM3,tags= løping,1295,4685
lqMM3,tags= sprek,1932,4685
lqMM3,tags= finn kollstad,653,4685
mqLg0,hotness=30,64,4822
mqLg0,lifetime=20,71,4822
mqLg0,Time=16,8,4822
mqLg0,categories=verden,59,4822
mqLg0,tags=italia,2816,4822
mqLg0,tags= middelhavet,1387,4822
mqLg0,tags= flyktninger,678,4822
lq4RA,hotness=40,65,4668
lq4RA,lifetime=20,71,4668
lq4RA,Time=10,2,4668
lq4RA,categories=fotball,41,4668
lq4RA,tags=,74,4668
nqGEa,hotness=40,65,4948
nqGEa,lifetime=20,71,4948
nqGEa,Time=11,3,4948
nqGEa,categories=norge,50,4948
nqGEa,tags=norwegian,3126,4948
mq5zO,hotness=30,64,4805
mq5zO,lifetime=20,71,4805
mq5zO,Time=4,18,4805
mq5zO,categories=verden,59,4805
mq5zO,tags=,74,4805
nqaX5,hotness=40,65,4963
nqaX5,lifetime=40,72,4963
nqaX5,Time=4,18,4963
nqaX5,categories=amagasinet,33,4963
nqaX5,tags=frode thuen,2706,4963
pqPMV,hotness=50,66,5114
pqPMV,lifetime=40,72,5114
pqPMV,Time=19,11,5114
pqPMV,categories=sprek,57,5114
pqPMV,tags=bent høie,2448,5114
pqPMV,tags= legeforeningen,1238,5114
pqPMV,tags= doping,505,5114
nqydm,hotness=30,64,4977
nqydm,lifetime=40,72,4977
nqydm,Time=19,11,4977
nqydm,categories=byliv,38,4977
nqydm,categories= osloby,28,4977
nqydm,tags=oslo,3159,4977
nqydm,tags= skam,1868,4977
qqA7e,hotness=30,64,5288
qqA7e,lifetime=40,72,5288
qqA7e,Time=19,11,5288
qqA7e,categories=osloby,52,5288
qqA7e,tags=veterinær,3549,5288
qqA7e,tags= ferie,634,5288
qqA7e,tags= dyrehelse,521,5288
qqA7e,tags= mattilsynet,1355,5288
qqA7e,tags= hund,899,5288
rqz7w,hotness=40,65,5362
rqz7w,lifetime=40,72,5362
rqz7w,Time=10,2,5362
rqz7w,categories=okonomi,51,5362
rqz7w,tags=bergen tinghus,2454,5362
rqz7w,tags= rehabilitering,1717,5362
rqz7w,tags= eiendom,542,5362
pqdzo,hotness=10,62,5120
pqdzo,lifetime=20,71,5120
pqdzo,Time=19,11,5120
pqdzo,categories=personalia,53,5120
pqdzo,tags=nekrolog,3091,5120
qqWEm,hotness=20,63,5309
qqWEm,lifetime=20,71,5309
qqWEm,Time=7,21,5309
qqWEm,categories=meninger,47,5309
qqWEm,categories= sid,30,5309
qqWEm,tags=homofili,2770,5309
qqWEm,tags= ungdom,2208,5309
qqWEm,tags= barn og unge,241,5309
qqWEm,tags= lhbt,1250,5309
rqnga,hotness=20,63,5354
rqnga,lifetime=20,71,5354
rqnga,Time=18,10,5354
rqnga,categories=fotball,41,5354
rqnga,tags=,74,5354
qqJ3e,hotness=10,62,5292
qqJ3e,lifetime=20,71,5292
qqJ3e,Time=4,18,5292
qqJ3e,categories=norge,50,5292
qqJ3e,tags=,74,5292
qqJ2e,hotness=40,65,5291
qqJ2e,lifetime=40,72,5291
qqJ2e,Time=17,9,5291
qqJ2e,categories=idrettspolitikk,42,5291
qqJ2e,tags=norges idrettsforbund (nif),3118,5291
qqJ2e,tags= olemic thommessen,1565,5291
rqzne,hotness=40,65,5365
rqzne,lifetime=20,71,5365
rqzne,Time=4,18,5365
rqzne,categories=fotball,41,5365
rqzne,tags=slaget om sørlandet,3342,5365
rqzne,tags= ik start,932,5365
vq6Jj,hotness=30,64,5547
vq6Jj,lifetime=20,71,5547
vq6Jj,Time=10,2,5547
vq6Jj,categories=norge,50,5547
vq6Jj,tags=drap,2574,5547
vq6Jj,tags= fædrelandsvennen,760,5547
vq6Jj,tags= kristiansand tingrett,1169,5547
vq6Jj,tags= kristiansand,1166,5547
vq6K5,hotness=30,64,5548
vq6K5,lifetime=20,71,5548
vq6K5,Time=19,11,5548
vq6K5,categories=meninger,47,5548
vq6K5,categories= kommentar,25,5548
vq6K5,tags=linda hofstad helleland,2971,5548
vq6K5,tags= per-willy amundsen,1631,5548
vq6K5,tags= riksrevisjonen,1743,5548
vq6K5,tags= jan tore sanner,997,5548
vq6P5,hotness=40,65,5549
vq6P5,lifetime=40,72,5549
vq6P5,Time=10,2,5549
vq6P5,categories=norge,50,5549
vq6P5,tags=våpen,3570,5549
vq6P5,tags= pst,1676,5549
vq6P5,tags= radikalisering,1689,5549
vq6Xw,hotness=60,67,5550
vq6Xw,lifetime=60,73,5550
vq6Xw,Time=19,11,5550
vq6Xw,categories=meninger,47,5550
vq6Xw,categories= debatt,24,5550
vq6Xw,tags=håkon håkonsson,2783,5550
vq6Xw,tags= birkebeinerne,300,5550
vq6Xw,tags= norge,1507,5550
vq6Xw,tags= skule bårdsson,1887,5550
wqRMM,hotness=50,66,5724
wqRMM,lifetime=40,72,5724
wqRMM,Time=18,10,5724
wqRMM,categories=fotball,41,5724
wqRMM,tags=sandviken,3298,5724
wqRMM,tags= toppserien,2114,5724
wqRMM,tags= varden,2234,5724
yq8RA,hotness=40,65,5944
yq8RA,lifetime=40,72,5944
yq8RA,Time=18,10,5944
yq8RA,categories=andreidretter,34,5944
yq8RA,tags=isabelle pedersen,2810,5944
xqM7Q,hotness=40,65,5837
xqM7Q,lifetime=40,72,5837
xqM7Q,Time=5,19,5837
xqM7Q,categories=fotball,41,5837
xqM7Q,tags=slaget om sørlandet,3342,5837
xqM7Q,tags= ik start,932,5837
xqM0G,hotness=40,65,5836
xqM0G,lifetime=20,71,5836
xqM0G,Time=10,2,5836
xqM0G,categories=norge,50,5836
xqM0G,tags=,74,5836
wqRGn,hotness=50,66,5723
wqRGn,lifetime=40,72,5723
wqRGn,Time=14,6,5723
wqRGn,categories=osloby,52,5723
wqRGn,tags=forbruker,2672,5723
wqRGn,tags= oslo,1590,5723
wqRGn,tags= forbrukerombudet,696,5723
wqRGn,tags= markedsføring,1331,5723
yqgW2,hotness=40,65,5958
yqgW2,lifetime=40,72,5958
yqgW2,Time=17,9,5958
yqgW2,categories=meninger,47,5958
yqgW2,tags=idrett,2790,5958
yqgW2,tags= ol,1555,5958
yqgW2,tags= tom tvedt,2108,5958
yqgke,hotness=40,65,5960
yqgke,lifetime=20,71,5960
yqgke,Time=15,7,5960
yqgke,categories=osloby,52,5960
yqgke,tags=statsbygg,3374,5960
yqgke,tags= regjeringskvartalet,1714,5960
yqgwa,hotness=60,67,5961
yqgwa,lifetime=20,71,5961
yqgwa,Time=18,10,5961
yqgwa,categories=langrenn,46,5961
yqgwa,categories= vintersport,32,5961
yqgwa,tags=oddersjaa,3139,5961
yqgwa,tags= niklas dyrhaug,1492,5961
yqgwa,tags= heidi weng,850,5961
yqgwa,tags= astrid uhrenholdt jacobsen,204,5961
yqgwa,tags= kristiansand,1166,5961
yqgwa,tags= petter northug,1639,5961
yqgwa,tags= martin johnsrud sundby,1338,5961
yqgwa,tags= ol,1555,5961
yqlMe,hotness=50,66,5966
yqlMe,lifetime=60,73,5966
yqlMe,Time=6,20,5966
yqlMe,categories=bil,36,5966
yqlMe,tags=mat og drikke,3020,5966
yqlMe,tags= bil,286,5966
yqlMe,tags= ferie,634,5966
yqlMe,tags= reise,1718,5966
yqlMe,tags= familie,615,5966
yqlMe,tags= stress,1987,5966
yqlMe,tags= kropp,1185,5966
yqlMe,tags= trafikk,2129,5966
yqlMe,tags= helse,855,5966
zq47b,hotness=30,64,6095
zq47b,lifetime=20,71,6095
zq47b,Time=19,11,6095
zq47b,categories=norge,50,6095
zq47b,tags=,74,6095
zq45v,hotness=40,65,6094
zq45v,lifetime=20,71,6094
zq45v,Time=16,8,6094
zq45v,categories=andreidretter,34,6094
zq45v,tags=rindal,3257,6094
zq45v,tags= hitra,875,6094
zq45v,tags= steinkjer,1964,6094
zq45v,tags= petter northug,1639,6094
zqM15,hotness=40,65,6125
zqM15,lifetime=20,71,6125
zqM15,Time=9,23,6125
zqM15,categories=fotball,41,6125
zqM15,tags=rosenborg bk,3273,6125
zqAAw,hotness=60,67,6110
zqAAw,lifetime=40,72,6110
zqAAw,Time=19,11,6110
zqAAw,categories=verden,59,6110
zqAAw,tags=tunisia,3501,6110
zqAAw,tags= marokko,1334,6110
zqAAw,tags= islam,972,6110
zqAAw,tags= brussel,361,6110
zqAAw,tags= terror,2073,6110
zq4gb,hotness=20,63,6097
zq4gb,lifetime=20,71,6097
zq4gb,Time=21,14,6097
zq4gb,categories=idrettspolitikk,42,6097
zq4gb,tags=linda hofstad helleland,2971,6097
zq4gb,tags= håndball,910,6097
zq4gb,tags= toppidrett,2113,6097
zq4gb,tags= kulturdepartementet,1191,6097
zq4gb,tags= fotball,718,6097
zqMoq,hotness=30,64,6128
zqMoq,lifetime=20,71,6128
zqMoq,Time=19,11,6128
zqMoq,categories=meninger,47,6128
zqMoq,categories= sid,30,6128
zqMoq,tags=kroppspress,2931,6128
zqMa9,hotness=10,62,6127
zqMa9,lifetime=20,71,6127
zqMa9,Time=19,11,6127
zqMa9,categories=personalia,53,6127
zqMa9,tags=nekrolog,3091,6127
zqMx9,hotness=30,64,6130
zqMx9,lifetime=20,71,6130
zqMx9,Time=3,17,6130
zqMx9,categories=norge,50,6130
zqMx9,tags=,74,6130
zqMzb,hotness=20,63,6131
zqMzb,lifetime=20,71,6131
zqMzb,Time=13,5,6131
zqMzb,categories=fotball,41,6131
zqMzb,tags=eliteserien,2596,6131
zqMzb,tags= tromsø il,2149,6131
0Re2A,hotness=30,64,130
0Re2A,lifetime=60,73,130
0Re2A,Time=16,8,130
0Re2A,categories=reise,54,130
0Re2A,tags=forex bank,2675,130
0Re2A,tags= albania,119,130
0Re2A,tags= reise,1718,130
0Re2A,tags= tur,2174,130
0Re2A,tags= religion,1725,130
0Re2A,tags= valuta,2230,130
0Re2A,tags= tirana,2097,130
0Re2A,tags= hotell,891,130
01LRE,hotness=60,67,24
01LRE,lifetime=40,72,24
01LRE,Time=16,8,24
01LRE,categories=sykkel,58,24
01LRE,tags=edvald boasson hagen,2584,24
01LRE,tags= mads kaggestad,1299,24
01LRE,tags= thor hushovd,2086,24
01LRE,tags= tour de france,2127,24
01LRE,tags= alexander kristoff,123,24
01LlB,hotness=40,65,25
01LlB,lifetime=40,72,25
01LlB,Time=12,4,25
01LlB,categories=meninger,47,25
01LlB,categories= kommentar,25,25
01LlB,tags=,74,25
01L9o,hotness=40,65,22
01L9o,lifetime=20,71,22
01L9o,Time=5,19,22
01L9o,categories=verden,59,22
01L9o,tags=overgrep,3168,22
01L9o,tags= mosul,1429,22
01L9o,tags= irak,965,22
01L9o,tags= tortur,2124,22
01LqM,hotness=40,65,27
01LqM,lifetime=60,73,27
01LqM,Time=19,11,27
01LqM,categories=meninger,47,27
01LqM,categories= debatt,24,27
01LqM,tags=kjønn,2888,27
01LqM,tags= 7-eleven,82,27
01LqM,tags= seksualitet,1829,27
01LqM,tags= diskriminering,493,27
01LqM,tags= lhbt,1250,27
01LJM,hotness=20,63,23
01LJM,lifetime=20,71,23
01LJM,Time=12,4,23
01LJM,categories=langrenn,46,23
01LJM,categories= vintersport,32,23
01LJM,tags=john arne riise,2836,23
01LmJ,hotness=30,64,26
01LmJ,lifetime=20,71,26
01LmJ,Time=17,9,26
01LmJ,categories=idrettspolitikk,42,26
01LmJ,tags=idrett,2790,26
01LmJ,tags= tom tvedt,2108,26
01LmJ,tags= ioc,961,26
1Lj8l,hotness=40,65,196
1Lj8l,lifetime=20,71,196
1Lj8l,Time=14,6,196
1Lj8l,categories=osloby,52,196
1Lj8l,tags=jan bøhler,2823,196
1Lj8l,tags= statsbygg,1950,196
1Lj8l,tags= regjeringskvartalet,1714,196
3n5Av,hotness=40,65,504
3n5Av,lifetime=20,71,504
3n5Av,Time=15,7,504
3n5Av,categories=andreidretter,34,504
3n5Av,tags=st. olavsloppet,3368,504
3n5Av,tags= sprek,1932,504
3n5Av,tags= hitra,875,504
2WPAB,hotness=40,65,401
2WPAB,lifetime=20,71,401
2WPAB,Time=12,4,401
2WPAB,categories=kultur,45,401
2WPAB,tags=bruce springsteen,2489,401
2WPAB,tags= gausdal,771,401
2WPAB,tags= bjørnstjerne bjørnson,310,401
2WPmv,hotness=40,65,403
2WPmv,lifetime=20,71,403
2WPmv,Time=6,20,403
2WPmv,categories=verden,59,403
2WPmv,tags=kina,2875,403
2WPmv,tags= liu xiaobo,1269,403
3n5qv,hotness=40,65,506
3n5qv,lifetime=20,71,506
3n5qv,Time=6,20,506
3n5qv,categories=vintersport,60,506
3n5qv,tags=alexander stöckl,2374,506
3n5o0,hotness=40,65,505
3n5o0,lifetime=20,71,505
3n5o0,Time=9,23,505
3n5o0,categories=idrettspolitikk,42,505
3n5o0,tags=,74,505
3n5yM,hotness=10,62,507
3n5yM,lifetime=20,71,507
3n5yM,Time=17,9,507
3n5yM,categories=personalia,53,507
3n5yM,tags=nekrolog,3091,507
4PLpo,hotness=20,63,562
4PLpo,lifetime=20,71,562
4PLpo,Time=14,6,562
4PLpo,categories=norge,50,562
4PLpo,tags=voss,3566,562
4PLpo,tags= hordaland,889,562
4PLbo,hotness=40,65,559
4PLbo,lifetime=20,71,559
4PLbo,Time=5,19,559
4PLbo,categories=norge,50,559
4PLbo,tags=brann,2484,559
4PLbo,tags= troms,2145,559
4PLbo,tags= politiet,1652,559
55LpX,hotness=50,66,734
55LpX,lifetime=20,71,734
55LpX,Time=3,17,734
55LpX,categories=verden,59,734
55LpX,tags=overgrep,3168,734
55LpX,tags= australia,219,734
55LpX,tags= vatikanet,2238,734
4PLye,hotness=40,65,563
4PLye,lifetime=40,72,563
4PLye,Time=19,11,563
4PLye,categories=fotball,41,563
4PLye,tags=odds bk,3140,563
4PLye,tags= fk haugesund,666,563
4PLye,tags= eliteserien,558,563
1LP2M,hotness=50,66,191
1LP2M,lifetime=40,72,191
1LP2M,Time=19,11,191
1LP2M,categories=amagasinet,33,191
1LP2M,tags=barneekteskap,2433,191
55LvK,hotness=30,64,735
55LvK,lifetime=20,71,735
55LvK,Time=19,11,735
55LvK,categories=kultur,45,735
55LvK,tags=musikk,3075,735
55LvK,tags= festival,636,735
55LvK,tags= risør,1746,735
55LvK,tags= klassisk musikk,1113,735
55LvK,tags= sandefjord,1800,735
55LA1,hotness=30,64,730
55LA1,lifetime=20,71,730
55LA1,Time=21,14,730
55LA1,categories=verden,59,730
55LA1,tags=india,2795,730
55Lgb,hotness=30,64,732
55Lgb,lifetime=20,71,732
55Lgb,Time=12,4,732
55Lgb,categories=osloby,52,732
55Lgb,tags=ruter,3285,732
55Lgb,tags= aker brygge,109,732
55LL6,hotness=40,65,731
55LL6,lifetime=20,71,731
55LL6,Time=18,10,731
55LL6,categories=norge,50,731
55LL6,tags=oslo,3159,731
55LL6,tags= aktiv eiendomsmegling,115,731
55LL6,tags= dnb,497,731
55LL6,tags= bolig,327,731
6EB0Q,hotness=40,65,833
6EB0Q,lifetime=20,71,833
6EB0Q,Time=13,5,833
6EB0Q,categories=verden,59,833
6EB0Q,tags=tyskland,3511,833
6EB0Q,tags= angela merkel,155,833
55b21,hotness=30,64,740
55b21,lifetime=40,72,740
55b21,Time=10,2,740
55b21,categories=kultur,45,740
55b21,tags=tokyo,3463,740
55b21,tags= edvard munch,533,740
55b21,tags= japan,999,740
55b21,tags= kunst,1195,740
55b21,tags= utstilling,2223,740
55b21,tags= munchmuseet,1437,740
55pQK,hotness=50,66,748
55pQK,lifetime=40,72,748
55pQK,Time=19,11,748
55pQK,categories=osloby,52,748
55pQK,tags=olav thon gruppen,3143,748
55pQK,tags= olav thon eiendomsselskap,1559,748
55pQK,tags= oslo,1590,748
55pQK,tags= byutvikling,382,748
55pQK,tags= hotell,891,748
6EBWW,hotness=20,63,834
6EBWW,lifetime=40,72,834
6EBWW,Time=8,22,834
6EBWW,categories=fotball,41,834
6EBWW,tags=skandia,3323,834
6EBWW,tags= fotball,718,834
7rdxW,hotness=30,64,1103
7rdxW,lifetime=60,73,1103
7rdxW,Time=19,11,1103
7rdxW,categories=amagasinet,33,1103
7rdxW,tags=matskolen,3022,1103
7rdxW,tags= laks,1215,1103
7rdxW,tags= grill,801,1103
7rp8W,hotness=60,67,1124
7rp8W,lifetime=40,72,1124
7rp8W,Time=12,4,1124
7rp8W,categories=norge,50,1124
7rp8W,categories= politikk,29,1124
7rp8W,tags=stortingsvalg 2017,3390,1124
8y99x,hotness=50,66,1262
8y99x,lifetime=20,71,1262
8y99x,Time=19,11,1262
8y99x,categories=verden,59,1262
8y99x,tags=russland,3284,1262
8y99x,tags= storbritannia,1976,1262
7rqzW,hotness=10,62,1133
7rqzW,lifetime=20,71,1133
7rqzW,Time=13,5,1133
7rqzW,categories=kultur,45,1133
7rqzW,tags=språk,3365,1133
7rqe4,hotness=10,62,1132
7rqe4,lifetime=20,71,1132
7rqe4,Time=17,9,1132
7rqe4,categories=personalia,53,1132
7rqe4,tags=,74,1132
99q5p,hotness=40,65,1430
99q5p,lifetime=20,71,1430
99q5p,Time=19,11,1430
99q5p,categories=fotball,41,1430
99q5p,tags=ole gunnar solskjær,3144,1430
99q5p,tags= molde fk,1413,1430
8y9RA,hotness=20,63,1263
8y9RA,lifetime=20,71,1263
8y9RA,Time=7,21,1263
8y9RA,categories=andreidretter,34,1263
8y9RA,tags=,74,1263
99qJr,hotness=20,63,1431
99qJr,lifetime=40,72,1431
99qJr,Time=15,7,1431
99qJr,categories=fotball,41,1431
99qJr,tags=caroline graham hansen,2515,1431
99qJr,tags= landslag,1221,1431
99qJr,tags= trondheims-ørn,2155,1431
99qJr,tags= toppserien,2114,1431
99b09,hotness=40,65,1412
99b09,lifetime=40,72,1412
99b09,Time=7,21,1412
99b09,categories=kultur,45,1412
99b09,tags=film,2648,1412
99b09,tags= netflix,1473,1412
99b09,tags= filmanmeldelse,647,1412
99b09,tags= tilda swinton,2090,1412
99qel,hotness=60,67,1432
99qel,lifetime=20,71,1432
99qel,Time=10,2,1432
99qel,categories=verden,59,1432
99qel,tags=irak,2807,1432
99qel,tags= den islamske staten (is),476,1432
AAEqj,hotness=50,66,1449
AAEqj,lifetime=40,72,1449
AAEqj,Time=19,11,1449
AAEqj,categories=meninger,47,1449
AAEqj,categories= debatt,24,1449
AAEqj,tags=22. juli,2351,1449
AAEqj,tags= kunst,1195,1449
AAEqj,tags= jan tore sanner,997,1449
AAEqj,tags= terror,2073,1449
EVRAP,hotness=40,65,1793
EVRAP,lifetime=40,72,1793
EVRAP,Time=16,8,1793
EVRAP,categories=vintersport,60,1793
EVRAP,tags=odd langhelle,3137,1793
EVRAP,tags= sirdal,1854,1793
EVRAP,tags= figgjo,642,1793
EVRAP,tags= blinkfestivalen,312,1793
EVRAP,tags= langrenn,1222,1793
EVRAP,tags= dugnad,517,1793
EVRAP,tags= johannes thingnes bø,1026,1793
EVRAP,tags= sandnes,1803,1793
EVRAP,tags= tiril eckhoff,2098,1793
EVR12,hotness=20,63,1792
EVR12,lifetime=40,72,1792
EVR12,Time=16,8,1792
EVR12,categories=langrenn,46,1792
EVR12,categories= vintersport,32,1792
EVR12,tags=skiskyting,3332,1792
EVR12,tags= langrenn,1222,1792
EVR12,tags= tromsø,2148,1792
GVBvl,hotness=30,64,1846
GVBvl,lifetime=20,71,1846
GVBvl,Time=21,14,1846
GVBvl,categories=norge,50,1846
GVBvl,tags=ørland,3592,1846
GVBvl,tags= norge,1507,1846
GVBvl,tags= fly,675,1846
GVBvl,tags= luftforsvaret,1281,1846
GVBvl,tags= f-35,609,1846
GVy3x,hotness=40,65,1887
GVy3x,lifetime=40,72,1887
GVy3x,Time=19,11,1887
GVy3x,categories=meninger,47,1887
GVy3x,categories= kommentar,25,1887
GVy3x,tags=skolestart,3336,1887
GVy3x,tags= pedagogikk,1621,1887
GVy3x,tags= biologi,297,1887
KV6x7,hotness=60,67,2337
KV6x7,lifetime=40,72,2337
KV6x7,Time=17,9,2337
KV6x7,categories=fotball,41,2337
KV6x7,tags=sivert heltne nilsen,3317,2337
KV6x7,tags= eliteserien,558,2337
KV6x7,tags= daniel braaten,453,2337
KV6x7,tags= kjetil rekdal,1105,2337
KV6x7,tags= sk brann,1866,2337
KV6x7,tags= ruben kristiansen,1768,2337
KV6x7,tags= amin nouri,144,2337
KV6x7,tags= lars arne nilsen,1223,2337
KV6x7,tags= vålerenga fotball,2293,2337
KV6x7,tags= fotball,718,2337
KV6AG,hotness=30,64,2332
KV6AG,lifetime=20,71,2332
KV6AG,Time=19,11,2332
KV6AG,categories=meninger,47,2332
KV6AG,categories= sid,30,2332
KV6AG,tags=kroppspress,2931,2332
7rqOB,hotness=40,65,1130
7rqOB,lifetime=20,71,1130
7rqOB,Time=13,5,1130
7rqOB,categories=fotball,41,1130
7rqOB,tags=talentutvikling,3431,1130
7rqWv,hotness=40,65,1131
7rqWv,lifetime=20,71,1131
7rqWv,Time=18,10,1131
7rqWv,categories=sykkel,58,1131
7rqWv,tags=tour de france,3475,1131
KVPAX,hotness=50,66,2360
KVPAX,lifetime=40,72,2360
KVPAX,Time=13,5,2360
KVPAX,categories=verden,59,2360
KVPAX,tags=festival,2643,2360
KVPAX,tags= oslo,1590,2360
Jal7m,hotness=40,65,2057
Jal7m,lifetime=20,71,2057
Jal7m,Time=7,21,2057
Jal7m,categories=idrettspolitikk,42,2057
Jal7m,tags=,74,2057
Ja6zJ,hotness=40,65,2018
Ja6zJ,lifetime=40,72,2018
Ja6zJ,Time=5,19,2018
Ja6zJ,categories=langrenn,46,2018
Ja6zJ,categories= vintersport,32,2018
Ja6zJ,tags=st. olavsloppet,3368,2018
Ja6zJ,tags= matthias vilhjalmsson,1352,2018
Ja6zJ,tags= kåre ingebrigtsen,1211,2018
Ja6zJ,tags= petter northug,1639,2018
Ja6zJ,tags= nicklas bendtner,1490,2018
KVzW5,hotness=20,63,2391
KVzW5,lifetime=40,72,2391
KVzW5,Time=19,11,2391
KVzW5,categories=amagasinet,33,2391
KVzW5,tags=krim-bloggen,2917,2391
LVPyP,hotness=10,62,2417
LVPyP,lifetime=20,71,2417
LVPyP,Time=22,15,2417
LVPyP,categories=verden,59,2417
LVPyP,tags=,74,2417
MVPpJ,hotness=20,63,2553
MVPpJ,lifetime=40,72,2553
MVPpJ,Time=20,13,2553
MVPpJ,categories=fotball,41,2553
MVPpJ,tags=barnefotball,2434,2553
MVPpJ,tags= adresseavisen,96,2553
MVPpJ,tags= pedagogikk,1621,2553
MVPpJ,tags= fotball,718,2553
OVEMl,hotness=30,64,2669
OVEMl,lifetime=20,71,2669
OVEMl,Time=16,8,2669
OVEMl,categories=verden,59,2669
OVEMl,tags=britisk politikk,2488,2669
KVPdo,hotness=40,65,2361
KVPdo,lifetime=20,71,2361
KVPdo,Time=19,11,2361
KVPdo,categories=fotball,41,2361
KVPdo,tags=caroline graham hansen,2515,2361
OV65l,hotness=50,66,2664
OV65l,lifetime=40,72,2664
OV65l,Time=7,21,2664
OV65l,categories=reise,54,2664
OV65l,tags=forbruker,2672,2664
OV65l,tags= oslo lufthavn,1593,2664
OV65l,tags= flyselskaper,680,2664
OV65l,tags= fly,675,2664
OV65l,tags= luftfart,1279,2664
OV65l,tags= norwegian,1527,2664
OV65l,tags= forbrukerrettigheter,697,2664
OV65l,tags= forbrukerrådet,698,2664
OVEvl,hotness=30,64,2671
OVEvl,lifetime=20,71,2671
OVEvl,Time=17,9,2671
OVEvl,categories=norge,50,2671
OVEvl,tags=,74,2671
OVEaw,hotness=50,66,2670
OVEaw,lifetime=40,72,2670
OVEaw,Time=19,11,2670
OVEaw,categories=verden,59,2670
OVEaw,tags=nato,3087,2670
OVEaw,tags= donald trump,503,2670
OVEaw,tags= amerikansk politikk,142,2670
OVEaw,tags= usa,2214,2670
OVEaw,tags= jared kushner,1000,2670
OVEaw,tags= jens stoltenberg,1008,2670
MVPym,hotness=30,64,2554
MVPym,lifetime=20,71,2554
MVPym,Time=14,6,2554
MVPym,categories=verden,59,2554
MVPym,tags=det hvite hus,2559,2554
MVPym,tags= donald trump,503,2554
MVPym,tags= twitter,2187,2554
PVP0R,hotness=60,67,2831
PVP0R,lifetime=20,71,2831
PVP0R,Time=7,21,2831
PVP0R,categories=norge,50,2831
PVP0R,tags=,74,2831
PVPa0,hotness=50,66,2833
PVPa0,lifetime=20,71,2833
PVPa0,Time=9,23,2833
PVPa0,categories=ballsport,35,2833
PVPa0,tags=håndball,2784,2833
PVPa0,tags= vipers kristiansand,2281,2833
PVPa0,tags= terje marcussen,2070,2833
PVPLp,hotness=20,63,2832
PVPLp,lifetime=20,71,2832
PVPLp,Time=11,3,2832
PVPLp,categories=fotball,41,2832
PVPLp,tags=rosenborg bk,3273,2832
PVPez,hotness=20,63,2834
PVPez,lifetime=20,71,2834
PVPez,Time=11,3,2834
